TITLE
DATA TYPE
ORIGIN	JASCO
OWNER
DATE	26/02/10
TIME	13:54:46
SPECTROMETER/DATA SYSTEM
LOCALE	1045
XUNITS	Temperature[C]
YUNITS	CD [mdeg]
Y2UNITS	HT [V]
FIRSTX	   20,0300
LASTX	   97,0500
NPOINTS	     155
XYDATA
20,0300	7,37346	377,817
20,5000	7,57791	377,753
21,0200	7,02381	377,843
21,5300	7,46306	377,972
22,0100	7,00934	377,984
22,5400	7,21803	378,025
23,0300	6,74838	378,259
23,5300	5,87815	378,3
24,0100	6,76155	378,475
24,5400	5,96306	378,606
25,0600	7,26307	378,689
25,6400	7,82752	378,939
26,0100	6,92108	379,163
26,5600	7,42828	379,319
27,0100	8,30409	379,517
27,5400	7,66275	379,739
28,0100	7,61685	379,984
28,6000	7,7689	380,17
29,0200	7,33629	380,35
29,5400	7,37215	380,519
30,0200	7,88807	380,722
30,5600	8,36021	380,859
31,0300	5,56862	381,019
31,5500	6,37905	381,21
32,0300	7,32453	381,303
32,5700	8,27458	381,357
33,0100	7,97076	381,527
33,5400	7,08079	381,67
34,0200	8,45535	381,908
34,5400	7,19536	381,994
35,0400	6,78051	382,055
35,5300	6,86874	382,055
36,0000	6,58961	382,17
36,5900	6,73371	382,341
37,0300	6,80551	382,311
37,5400	7,57291	382,385
38,0400	8,08648	382,443
38,5300	5,81655	382,485
39,0600	7,36738	382,635
39,5400	6,35044	382,782
40,0300	6,49604	382,844
40,5200	5,99381	383,008
41,0700	7,23676	383,228
41,5200	7,72006	383,289
42,0500	6,59216	383,46
42,5300	6,46623	383,624
43,0500	6,59592	383,837
43,5300	5,3592	383,984
44,0400	7,44275	384,205
44,5200	6,76451	384,359
45,0300	6,29011	384,568
45,5400	5,96727	384,839
46,0300	6,91997	384,995
46,5300	6,00675	385,167
47,0300	5,9704	385,398
47,5400	5,75801	385,62
48,0700	5,12122	385,763
48,5300	5,65363	385,982
49,0500	5,86671	386,28
49,5200	5,89437	386,383
50,0400	5,31478	386,523
50,5900	4,78691	386,73
51,0400	5,57215	386,976
51,5800	4,86698	387,131
52,0500	3,75235	387,322
52,5700	4,63214	387,479
53,0300	4,43375	387,638
53,5400	3,20526	387,944
54,0100	4,34233	388,005
54,5400	3,67873	388,283
55,0300	4,31133	388,461
55,5300	3,5944	388,6
56,0100	2,77433	388,886
56,5300	2,48666	389,088
57,0000	1,45666	389,271
57,5600	1,51242	389,575
58,0300	1,5113	389,736
58,5400	0,683493	390,004
59,0300	1,52079	390,107
59,5500	-0,906087	390,389
60,0400	0,831861	390,61
60,5800	-0,332219	390,837
61,0100	-0,119337	390,986
61,5300	-0,781408	391,332
62,0400	-1,55622	391,462
62,5600	-1,65283	391,737
63,0400	-2,34078	391,997
63,5300	-1,03795	392,241
64,0400	-2,39678	392,445
64,4800	-1,85069	392,666
65,0700	-1,28963	392,962
65,5300	-2,46941	393,157
66,0500	-2,232	393,477
66,5200	-1,0629	393,706
67,0500	-2,50334	393,892
67,5200	-2,71664	394,17
68,0600	-2,44005	394,515
68,5100	-2,59356	394,743
69,0500	-2,4961	395,064
69,5200	-3,35038	395,336
70,1100	-3,33858	395,684
70,5100	-0,860625	395,884
71,0400	-2,62944	396,267
71,5200	-2,91402	396,48
72,0500	-2,66743	396,805
72,5200	-1,21626	397,204
73,0200	-3,51204	397,567
73,5300	-1,87808	397,904
74,0200	-3,47937	398,111
74,5300	-2,04499	398,512
75,0300	-3,16243	398,879
75,5500	-2,40545	399,219
76,0700	-3,71647	399,653
76,5300	-3,28692	400,067
77,0900	-3,51638	400,561
