TITLE
DATA TYPE
ORIGIN	JASCO
OWNER
DATE	26/03/17
TIME	14:22:35
SPECTROMETER/DATA SYSTEM
LOCALE	1045
XUNITS	Temperature[C]
YUNITS	CD [mdeg]
Y2UNITS	HT [V]
FIRSTX	   20,0400
LASTX	   97,0600
NPOINTS	     155
XYDATA
20,0400	7,48675	389,502
20,5200	6,67213	389,398
21,0100	8,42166	389,416
21,5400	8,76676	389,535
22,0200	7,76536	389,712
22,5600	7,0372	389,943
23,0200	7,89784	389,933
23,5900	7,2654	390,269
24,0300	7,78182	390,389
24,5500	8,9019	390,538
25,0700	7,1878	390,71
25,5600	7,45701	390,981
26,0200	7,15287	391,251
26,5700	6,94709	391,504
27,0900	6,67606	391,666
27,5300	8,06842	391,794
28,0200	8,0456	391,982
28,5500	7,22586	392,422
29,0600	7,53714	392,563
29,5500	7,29179	392,793
30,0100	7,72219	392,941
30,5600	8,26478	393,239
31,0200	8,44609	393,434
31,5400	7,78923	393,548
32,0300	7,28281	393,785
32,5500	6,98612	394,156
33,0200	7,64728	394,221
33,5300	8,80965	394,378
34,0200	7,60156	394,693
34,5300	6,77425	394,806
35,0800	7,76632	395,009
35,5600	7,4682	395,143
36,0300	9,08208	395,344
36,5500	7,34326	395,55
37,0300	7,70872	395,701
37,5500	6,99865	395,779
38,0100	8,05594	395,864
38,5500	7,77972	395,966
39,0100	6,58041	395,942
39,5400	7,71643	396,227
40,0300	8,32313	396,386
40,5500	7,67087	396,554
41,0100	7,2171	396,711
41,5200	8,39403	396,96
42,0400	7,83643	397,116
42,5500	6,96588	397,29
43,0300	6,84283	397,458
43,5400	5,96481	397,592
44,1000	7,29702	397,839
44,5200	7,57658	398,079
45,0500	6,54828	398,342
45,5400	7,35432	398,408
46,0900	5,59242	398,633
46,5200	5,68832	398,788
47,0800	6,8104	399
47,5100	4,73392	399,203
48,0400	6,63389	399,315
48,5700	5,646	399,525
49,0700	3,63742	399,72
49,5100	4,4678	399,841
50,0300	4,81725	400,028
50,5500	4,6072	400,205
51,0300	3,66664	400,41
51,5300	4,46556	400,542
52,0100	4,26798	400,753
52,5900	3,40511	400,899
53,0600	2,85921	401,148
53,5300	2,92035	401,332
54,0400	2,47308	401,532
54,5900	1,5124	401,744
55,0200	1,41419	401,976
55,5300	2,70097	402,192
56,0500	0,257257	402,391
56,5400	0,519075	402,791
57,0200	-0,36128	403,084
57,5600	0,0152033	403,381
58,0500	0,120029	403,654
58,5400	-0,182428	403,838
58,9900	-0,308961	404,142
59,5500	-1,32047	404,365
60,0100	-1,65141	404,552
60,5300	-3,18578	404,782
61,0200	-0,393018	405,063
61,5400	-1,60051	405,342
62,0700	-2,79064	405,679
62,5500	-1,39806	405,944
63,0400	-1,90052	406,21
63,5500	-2,62063	406,608
64,0500	-2,29869	406,868
64,5400	-2,2335	407,168
65,0400	-2,36211	407,546
65,5300	-3,96246	407,93
66,0400	-1,44024	408,169
66,5300	-2,46208	408,671
67,0400	-2,33375	408,931
67,5200	-1,66765	409,363
68,0900	-1,74638	409,734
