TITLE
DATA TYPE
ORIGIN	JASCO
OWNER
DATE	26/02/18
TIME	10:49:09
SPECTROMETER/DATA SYSTEM
LOCALE	1045
RESOLUTION
DELTAX	-0,1
XUNITS	NANOMETERS
YUNITS	Mol. Ellip.
Y2UNITS	HT [V]
FIRSTX	  260,0000
LASTX	  180,0000
NPOINTS	     801
FIRSTY	    37,68277
MAXY	 23455,10742
MINY	-12616,09961
XYDATA
260,0000	37,6828	273,101
259,9000	38,2319	273,136
259,8000	39,1216	273,186
259,7000	38,4137	273,237
259,6000	37,4557	273,292
259,5000	37,7652	273,34
259,4000	40,0994	273,388
259,3000	40,7281	273,431
259,2000	42,969	273,486
259,1000	44,7925	273,536
259,0000	47,3654	273,584
258,9000	49,101	273,644
258,8000	50,817	273,692
258,7000	53,1776	273,742
258,6000	58,9809	273,801
258,5000	63,5724	273,877
258,4000	72,275	273,94
258,3000	80,6083	273,993
258,2000	88,4611	274,044
258,1000	94,5163	274,093
258,0000	101,646	274,141
257,9000	108,886	274,197
257,8000	113,975	274,245
257,7000	117,964	274,292
257,6000	120,653	274,356
257,5000	122,878	274,397
257,4000	125,81	274,446
257,3000	126,51	274,495
257,2000	130,016	274,549
257,1000	131,606	274,593
257,0000	131,1	274,644
256,9000	126,87	274,693
256,8000	123,859	274,743
256,7000	118,646	274,795
256,6000	113,391	274,848
256,5000	105,181	274,9
256,4000	97,4781	274,953
256,3000	90,5103	275,005
256,2000	81,0381	275,05
256,1000	68,9337	275,105
256,0000	56,1809	275,174
255,9000	43,9769	275,23
255,8000	33,4257	275,292
255,7000	23,1912	275,341
255,6000	12,7164	275,386
255,5000	0,206726	275,442
255,4000	-10,527	275,495
255,3000	-18,6649	275,552
255,2000	-25,5393	275,6
255,1000	-30,6247	275,65
255,0000	-36,0045	275,702
254,9000	-39,6409	275,747
254,8000	-40,8236	275,801
254,7000	-43,0308	275,859
254,6000	-43,0171	275,91
254,5000	-42,1641	275,96
254,4000	-41,0889	276,027
254,3000	-38,7208	276,073
254,2000	-35,4871	276,157
254,1000	-31,9959	276,219
254,0000	-24,4709	276,28
253,9000	-14,8115	276,329
253,8000	-7,28018	276,391
253,7000	1,10631	276,44
253,6000	9,77417	276,494
253,5000	18,5926	276,553
253,4000	26,106	276,61
253,3000	32,1708	276,666
253,2000	37,0517	276,711
253,1000	41,6495	276,772
253,0000	48,3909	276,815
252,9000	53,4697	276,87
252,8000	59,5681	276,925
252,7000	65,9159	276,993
252,6000	68,346	277,035
252,5000	68,0586	277,082
252,4000	64,3442	277,131
252,3000	60,1704	277,161
252,2000	55,0109	277,208
252,1000	51,4081	277,253
252,0000	47,8035	277,306
251,9000	44,4124	277,349
251,8000	41,4134	277,386
251,7000	36,213	277,431
251,6000	32,4028	277,472
251,5000	25,2621	277,525
251,4000	18,4126	277,583
251,3000	11,9358	277,626
251,2000	5,79347	277,666
251,1000	-0,423171	277,705
251,0000	-7,92565	277,752
250,9000	-15,3411	277,786
250,8000	-21,0574	277,827
250,7000	-26,9914	277,874
250,6000	-32,6709	277,9
250,5000	-37,3488	277,937
250,4000	-41,8138	277,979
250,3000	-47,3901	278,02
250,2000	-52,7158	278,065
250,1000	-55,6479	278,109
250,0000	-57,2466	278,145
249,9000	-58,1253	278,179
249,8000	-60,5317	278,217
249,7000	-60,7028	278,258
249,6000	-63,2253	278,301
249,5000	-64,943	278,332
249,4000	-64,6541	278,371
249,3000	-64,375	278,402
249,2000	-61,9039	278,44
249,1000	-61,4529	278,47
249,0000	-59,7156	278,501
248,9000	-60,6346	278,537
248,8000	-61,6288	278,578
248,7000	-62,8086	278,611
248,6000	-63,075	278,641
248,5000	-63,7152	278,674
248,4000	-64,505	278,715
248,3000	-66,7656	278,752
248,2000	-68,7548	278,781
248,1000	-68,9162	278,81
248,0000	-72,5656	278,832
247,9000	-77,7122	278,872
247,8000	-84,9637	278,911
247,7000	-93,289	278,954
247,6000	-102,063	278,985
247,5000	-109,395	279,012
247,4000	-115,555	279,053
247,3000	-120,032	279,079
247,2000	-126,319	279,114
247,1000	-130,822	279,146
247,0000	-135,941	279,177
246,9000	-141,672	279,219
246,8000	-150,308	279,256
246,7000	-158,989	279,289
246,6000	-166,666	279,331
246,5000	-175,358	279,366
246,4000	-183,674	279,389
246,3000	-191,254	279,425
246,2000	-197,682	279,45
246,1000	-203,771	279,477
246,0000	-208,771	279,5
245,9000	-214,259	279,534
245,8000	-219,703	279,552
245,7000	-226,597	279,58
245,6000	-235,425	279,614
245,5000	-243,56	279,648
245,4000	-252,28	279,688
245,3000	-260,237	279,723
245,2000	-269,008	279,75
245,1000	-277,717	279,795
245,0000	-286,937	279,82
244,9000	-296,837	279,854
244,8000	-306,91	279,877
244,7000	-318,307	279,911
244,6000	-329,95	279,943
244,5000	-344,938	279,978
244,4000	-362,492	280,018
244,3000	-379,034	280,051
244,2000	-397,204	280,092
244,1000	-418,779	280,134
244,0000	-438,084	280,166
243,9000	-458,378	280,203
243,8000	-478,184	280,234
243,7000	-499,007	280,261
243,6000	-522,014	280,301
243,5000	-544,322	280,339
243,4000	-563,708	280,373
243,3000	-583,854	280,41
243,2000	-604,729	280,446
243,1000	-624,771	280,484
243,0000	-641,833	280,525
242,9000	-656,837	280,573
242,8000	-670,545	280,613
242,7000	-682,544	280,651
242,6000	-693,733	280,695
242,5000	-703,733	280,736
242,4000	-715,005	280,783
242,3000	-728,775	280,822
242,2000	-742,11	280,864
242,1000	-757,37	280,922
242,0000	-769,766	280,976
241,9000	-780,673	281,022
241,8000	-792,791	281,07
