TITLE
DATA TYPE
ORIGIN	JASCO
OWNER
DATE	26/03/18
TIME	14:14:03
SPECTROMETER/DATA SYSTEM
LOCALE	1045
XUNITS	Temperature[C]
YUNITS	CD [mdeg]
Y2UNITS	HT [V]
FIRSTX	   19,9900
LASTX	   96,9500
NPOINTS	     155
XYDATA
19,9900	-16,6284	305,929
20,4700	-16,4496	305,775
21,0000	-17,012	305,817
21,4500	-16,1951	305,805
21,9600	-16,3699	305,786
22,4800	-16,5709	305,814
22,9700	-16,2536	306,018
23,5100	-16,6518	305,992
24,0000	-16,9531	305,961
24,4800	-16,2198	305,977
24,9700	-16,8792	305,966
25,5000	-16,4005	306,003
25,9700	-16,5941	305,914
26,4600	-16,2077	306
26,9900	-16,4827	306,007
27,5100	-16,6306	305,994
27,9600	-16,988	306,03
28,4900	-16,3435	306,061
28,9700	-16,3907	306,011
29,4800	-16,3641	306,037
29,9800	-16,4516	306,069
30,4600	-15,9924	306,008
30,9500	-16,4468	306,085
31,5000	-16,175	306,084
31,9400	-16,3568	306,114
32,4900	-15,9495	306,089
32,9400	-16,4069	306,157
33,4200	-16,6607	306,129
33,9700	-16,428	306,195
34,4900	-16,4575	306,163
34,9700	-15,6385	306,173
35,4700	-16,398	306,08
35,9400	-16,3905	306,196
36,4600	-16,7992	306,232
36,9900	-16,2543	306,24
37,4700	-15,7032	306,302
37,9400	-16,3714	306,266
38,4700	-16,6818	306,266
38,9500	-15,6488	306,276
39,4700	-15,846	306,308
39,9900	-15,8348	306,271
40,4400	-16,5351	306,239
41,0400	-16,1355	306,265
41,4700	-15,9657	306,245
42,0200	-15,5426	306,211
42,4900	-16,3082	306,27
42,9700	-15,8404	306,252
43,4700	-16,0991	306,272
43,9600	-15,9156	306,27
44,4400	-16,1907	306,295
44,9600	-15,9558	306,328
45,4900	-16,0369	306,313
45,9800	-15,9411	306,337
46,4200	-15,4645	306,373
46,9900	-15,6646	306,357
47,5100	-15,438	306,34
48,0000	-15,372	306,355
48,4900	-15,4938	306,362
48,9800	-15,7267	306,335
49,4600	-15,7636	306,38
49,9900	-15,6576	306,337
50,5000	-15,1968	306,399
51,0000	-15,9601	306,27
51,4700	-16,1699	306,417
