TITLE
DATA TYPE
ORIGIN	JASCO
OWNER
DATE	26/02/19
TIME	13:53:43
SPECTROMETER/DATA SYSTEM
LOCALE	1045
XUNITS	Temperature[C]
YUNITS	CD [mdeg]
Y2UNITS	HT [V]
FIRSTX	   20,0000
LASTX	   97,0500
NPOINTS	     155
XYDATA
20,0000	7,50036	400,771
20,4800	7,42418	400,635
21,0300	8,91647	400,806
21,5300	6,73045	400,96
22,0500	9,17283	400,994
22,5400	6,73835	401,108
23,0300	7,42418	401,238
23,5500	6,39929	401,305
24,0500	7,32367	401,41
24,5200	7,49949	401,551
25,0800	7,5465	401,681
25,5400	6,57524	401,773
26,0300	6,18676	401,875
26,5400	7,00892	402,047
26,9800	8,68911	402,069
27,5300	7,77877	402,225
28,0400	7,31717	402,365
28,5400	6,72776	402,437
29,0400	7,31666	402,56
29,5400	8,16476	402,729
30,0400	8,09325	402,758
30,5300	6,94034	402,936
31,0300	6,65155	403,113
31,5500	6,55798	403,235
32,0400	8,41217	403,401
32,5400	6,7338	403,506
33,0300	7,69013	403,594
33,5900	7,4231	403,788
34,0400	7,34448	403,813
34,5300	7,86042	403,948
35,0300	6,78641	404,105
35,5600	8,83754	404,283
36,0300	6,36466	404,42
36,5300	8,74125	404,672
37,0100	6,53393	404,782
37,5800	5,47088	404,923
38,0400	6,51649	404,912
38,5500	4,99284	405,104
39,0000	5,64775	405,132
39,5700	6,28499	405,238
40,0300	6,43088	405,352
40,5400	6,31478	405,521
41,0400	5,21372	405,641
41,5400	4,94169	405,784
42,0300	6,59259	406,05
42,5500	6,02484	406,234
43,0100	5,27885	406,297
43,5600	5,56125	406,551
44,0400	7,44849	406,668
44,5400	6,08567	406,873
45,0500	3,36982	407,18
45,5500	5,29714	407,32
46,0100	4,51968	407,596
46,5500	5,64883	407,834
47,0500	3,84892	407,952
47,5200	3,27623	408,116
48,0300	4,69787	408,349
48,5400	2,74507	408,488
49,0600	3,19719	408,712
49,5500	4,63595	408,828
50,0700	3,26837	409,061
50,5300	2,4787	409,288
51,0600	2,61434	409,409
51,5200	1,94551	409,598
52,0200	2,49864	409,749
52,5200	2,3173	409,954
53,0400	0,618266	410,033
53,5500	0,571307	410,038
54,0400	-0,920135	410,396
54,5200	-0,18667	410,738
55,0200	0,303997	411,065
55,5600	-0,928338	411,33
56,0300	0,382822	411,491
56,5300	-2,0845	411,758
57,0200	0,730707	411,978
57,5500	-4,48358	412,137
58,0200	-0,40117	412,418
58,5400	-1,16717	412,591
59,0400	-0,810135	412,864
59,5400	-1,66978	413,061
60,0600	-0,673285	413,308
60,5400	-2,61291	413,501
61,0300	-2,57463	413,793
61,5200	-1,00766	413,964
62,0400	-2,42182	414,248
62,5200	-2,32779	414,469
63,0400	-2,64602	414,79
63,5300	-3,5237	415,024
64,0400	-4,72903	415,309
64,5100	-5,10003	415,531
65,1200	-2,81196	415,915
65,5200	-4,36852	416,092
66,0500	-4,40162	416,404
66,5300	-1,90349	416,643
67,0500	-3,71839	416,927
67,5200	-4,46888	417,219
68,0400	-4,53232	417,558
68,5400	-3,03974	417,759
69,0400	-4,82908	418,127
69,5400	-2,92916	418,434
70,0100	-4,11226	418,665
