TITLE
DATA TYPE
ORIGIN	JASCO
OWNER
DATE	26/02/13
TIME	12:30:18
SPECTROMETER/DATA SYSTEM
LOCALE	1045
RESOLUTION
DELTAX	-0,1
XUNITS	NANOMETERS
YUNITS	Mol. Ellip.
Y2UNITS	HT [V]
FIRSTX	  260,0000
LASTX	  180,0000
NPOINTS	     801
FIRSTY	  -140,75642
MAXY	 21390,47852
MINY	-11409,49707
XYDATA
260,0000	-140,756	272,072
259,9000	-135,217	272,1
259,8000	-126,557	272,136
259,7000	-116,909	272,171
259,6000	-106,923	272,207
259,5000	-94,8195	272,244
259,4000	-84,3763	272,289
259,3000	-71,6487	272,341
259,2000	-59,3442	272,386
259,1000	-47,8456	272,436
259,0000	-36,6037	272,483
258,9000	-24,1459	272,526
258,8000	-9,59079	272,579
258,7000	5,42782	272,628
258,6000	19,0185	272,671
258,5000	31,5802	272,736
258,4000	42,8987	272,789
258,3000	54,1657	272,845
258,2000	66,2354	272,898
258,1000	77,6977	272,936
258,0000	91,9357	272,986
257,9000	103,889	273,037
257,8000	113,536	273,087
257,7000	122,401	273,139
257,6000	128,974	273,183
257,5000	135,121	273,224
257,4000	142,822	273,269
257,3000	147,718	273,321
257,2000	152,649	273,366
257,1000	154,262	273,406
257,0000	153,136	273,459
256,9000	153,313	273,505
256,8000	149,783	273,556
256,7000	145,941	273,608
256,6000	142,411	273,656
256,5000	139,235	273,707
256,4000	134,13	273,761
256,3000	125,052	273,813
256,2000	116,288	273,867
256,1000	107,612	273,921
256,0000	98,0963	273,982
255,9000	88,8355	274,039
255,8000	79,2839	274,089
255,7000	70,6087	274,141
255,6000	60,2026	274,191
255,5000	48,6519	274,245
255,4000	37,7835	274,298
255,3000	27,2584	274,349
255,2000	15,948	274,396
255,1000	6,4495	274,444
255,0000	-1,29646	274,492
254,9000	-7,42983	274,538
254,8000	-14,3863	274,59
254,7000	-21,5301	274,654
254,6000	-25,7662	274,699
254,5000	-29,1502	274,752
254,4000	-31,2045	274,815
254,3000	-31,2972	274,868
254,2000	-30,0688	274,957
254,1000	-28,4725	275,009
254,0000	-26,0957	275,067
253,9000	-23,8348	275,128
253,8000	-18,9508	275,179
253,7000	-14,4311	275,236
253,6000	-8,52581	275,29
253,5000	0,154565	275,339
253,4000	9,95126	275,391
253,3000	17,8928	275,447
253,2000	25,0878	275,495
253,1000	33,7481	275,551
253,0000	43,6378	275,59
252,9000	54,1561	275,636
252,8000	62,987	275,689
252,7000	71,3695	275,751
252,6000	79,3966	275,797
252,5000	85,2121	275,835
252,4000	89,3337	275,885
252,3000	95,7906	275,91
252,2000	100,477	275,95
252,1000	104,954	275,995
252,0000	108,081	276,053
251,9000	108,48	276,101
251,8000	107,121	276,152
251,7000	106,156	276,19
251,6000	105,198	276,229
251,5000	101,302	276,276
251,4000	99,0566	276,33
251,3000	95,0422	276,38
251,2000	90,3436	276,428
251,1000	84,5464	276,465
251,0000	76,6164	276,521
250,9000	69,3629	276,565
250,8000	64,6153	276,612
250,7000	58,6729	276,654
250,6000	54,0776	276,684
250,5000	49,0522	276,728
250,4000	42,9689	276,764
250,3000	39,6338	276,809
250,2000	38,5293	276,85
250,1000	38,2976	276,881
250,0000	38,6501	276,93
249,9000	40,8825	276,969
249,8000	40,9068	277,002
249,7000	41,1452	277,034
249,6000	41,6235	277,068
249,5000	42,0193	277,101
249,4000	44,7061	277,136
249,3000	46,8936	277,162
249,2000	50,0611	277,192
249,1000	52,0149	277,219
249,0000	54,6615	277,256
248,9000	57,3969	277,29
248,8000	58,2833	277,338
248,7000	57,6645	277,377
248,6000	57,1955	277,412
248,5000	56,3338	277,44
248,4000	53,2076	277,481
248,3000	50,2333	277,513
248,2000	47,3176	277,557
248,1000	44,7423	277,59
248,0000	40,6934	277,613
247,9000	34,7645	277,654
247,8000	27,3284	277,697
247,7000	18,9283	277,732
247,6000	11,4417	277,768
247,5000	3,32786	277,802
247,4000	-7,68755	277,844
247,3000	-18,6759	277,871
247,2000	-29,9696	277,905
247,1000	-40,718	277,934
247,0000	-51,199	277,97
246,9000	-63,0357	278,01
246,8000	-72,8793	278,045
246,7000	-85,1001	278,084
246,6000	-96,1363	278,119
246,5000	-107,685	278,149
246,4000	-119,41	278,178
246,3000	-127,41	278,219
246,2000	-134,674	278,251
246,1000	-140,234	278,279
246,0000	-145,8	278,308
245,9000	-151,868	278,347
245,8000	-159,429	278,365
245,7000	-167,345	278,399
245,6000	-175,727	278,428
245,5000	-182,284	278,463
245,4000	-186,795	278,493
245,3000	-189,984	278,528
245,2000	-195,804	278,559
245,1000	-204,713	278,594
245,0000	-212,251	278,631
244,9000	-218,818	278,664
244,8000	-225,625	278,697
244,7000	-232,796	278,727
244,6000	-242,519	278,756
244,5000	-252,001	278,783
244,4000	-262,662	278,822
244,3000	-274,394	278,845
244,2000	-286,315	278,878
244,1000	-297,8	278,921
244,0000	-307,048	278,954
243,9000	-317,597	278,981
243,8000	-331,574	279,015
243,7000	-343,394	279,052
243,6000	-358,425	279,086
243,5000	-371,196	279,126
243,4000	-383,74	279,167
243,3000	-397,388	279,198
243,2000	-413,144	279,239
243,1000	-429,049	279,279
243,0000	-445,252	279,318
242,9000	-462,753	279,351
242,8000	-480,525	279,395
242,7000	-496,321	279,428
242,6000	-511,364	279,477
242,5000	-526,234	279,52
242,4000	-542,683	279,564
242,3000	-559,448	279,612
242,2000	-575,108	279,665
242,1000	-591,362	279,723
242,0000	-605,815	279,779
241,9000	-619,369	279,821
241,8000	-633,091	279,865
241,7000	-648,388	279,906
241,6000	-662,919	279,955
241,5000	-680,753	280,005
241,4000	-699,699	280,047
241,3000	-716,875	280,1
241,2000	-735,773	280,166
241,1000	-754,799	280,238
241,0000	-775,913	280,294
240,9000	-797,948	280,346
240,8000	-820,255	280,402
240,7000	-841,37	280,457
240,6000	-863,949	280,513
240,5000	-888,802	280,578
240,4000	-916,352	280,635
240,3000	-945,675	280,698
240,2000	-976,76	280,764
240,1000	-1008,34	280,847
240,0000	-1040,88	280,911
239,9000	-1072,87	280,972
239,8000	-1104,82	281,044
239,7000	-1137,35	281,109
239,6000	-1168,6	281,18
239,5000	-1202,41	281,248
239,4000	-1237,85	281,313
239,3000	-1273,19	281,382
239,2000	-1307,03	281,454
239,1000	-1343,96	281,541
239,0000	-1380,01	281,622
238,9000	-1417,31	281,697
238,8000	-1456,57	281,781
238,7000	-1496,85	281,862
238,6000	-1536,26	281,943
238,5000	-1577,48	282,02
238,4000	-1619,69	282,103
238,3000	-1661,34	282,186
238,2000	-1703,38	282,271
238,1000	-1746,13	282,361
238,0000	-1790,28	282,442
237,9000	-1835,29	282,527
237,8000	-1882,85	282,615
237,7000	-1930,95	282,704
237,6000	-1981,38	282,786
237,5000	-2032,1	282,855
237,4000	-2083,54	282,947
237,3000	-2136,95	283,028
237,2000	-2190,23	283,117
237,1000	-2243,9	283,215
237,0000	-2299,07	283,298
236,9000	-2354,27	283,386
236,8000	-2410,43	283,474
236,7000	-2468,34	283,56
236,6000	-2524,56	283,648
236,5000	-2581,97	283,738
236,4000	-2640,22	283,844
236,3000	-2696,52	283,934
236,2000	-2750,69	284,033
236,1000	-2804,13	284,154
236,0000	-2858,22	284,253
235,9000	-2912,87	284,334
235,8000	-2968,15	284,433
235,7000	-3022,66	284,54
235,6000	-3075,32	284,645
235,5000	-3128,1	284,719
235,4000	-3180,31	284,816
235,3000	-3229,75	284,92
235,2000	-3278,36	285,027
235,1000	-3326,66	285,129
235,0000	-3376,76	285,236
234,9000	-3427,54	285,285
234,8000	-3478,46	285,421
234,7000	-3530,86	285,525
234,6000	-3585,21	285,639
234,5000	-3640,13	285,751
234,4000	-3696,21	285,863
234,3000	-3752,77	285,971
234,2000	-3809,99	286,074
234,1000	-3870,89	286,18
234,0000	-3932,95	286,293
233,9000	-3996,23	286,369
233,8000	-4061,66	286,48
233,7000	-4131,88	286,597
233,6000	-4204,83	286,715
233,5000	-4277,15	286,822
233,4000	-4347,54	286,945
233,3000	-4418,82	287,069
233,2000	-4493,89	287,19
233,1000	-4572,15	287,307
233,0000	-4653,3	287,464
232,9000	-4733,1	287,583
232,8000	-4814,05	287,702
232,7000	-4896,35	287,852
232,6000	-4978,02	287,976
232,5000	-5058,69	288,14
232,4000	-5138,37	288,266
232,3000	-5219,32	288,352
232,2000	-5299,24	288,474
232,1000	-5378,68	288,577
232,0000	-5455,74	288,694
231,9000	-5531,76	288,819
231,8000	-5608,01	288,946
231,7000	-5683,73	289,04
231,6000	-5759,29	289,155
231,5000	-5832,83	289,246
231,4000	-5903,05	289,371
231,3000	-5972,1	289,458
231,2000	-6038,93	289,574
231,1000	-6106,71	289,688
231,0000	-6176,06	289,799
230,9000	-6247,14	289,917
230,8000	-6318,02	290,022
230,7000	-6387,04	290,126
230,6000	-6454,57	290,234
230,5000	-6521,65	290,347
230,4000	-6589,88	290,451
230,3000	-6659,59	290,556
230,2000	-6729,86	290,672
230,1000	-6800,2	290,78
230,0000	-6870,5	290,898
229,9000	-6939,12	291,021
229,8000	-7007,25	291,144
229,7000	-7079,26	291,273
229,6000	-7152,12	291,406
229,5000	-7228,1	291,538
229,4000	-7302,37	291,7
229,3000	-7374,56	291,839
229,2000	-7446,62	291,98
229,1000	-7515,86	292,128
229,0000	-7585,02	292,275
228,9000	-7654,95	292,424
228,8000	-7726,41	292,576
228,7000	-7798,18	292,694
228,6000	-7868,69	292,844
228,5000	-7938,29	292,989
228,4000	-8007,37	293,14
228,3000	-8076,88	293,286
228,2000	-8148,15	293,391
228,1000	-8219,02	293,531
228,0000	-8282,08	293,67
227,9000	-8344,08	293,809
227,8000	-8403,12	293,948
227,7000	-8463,18	294,088
227,6000	-8522,82	294,254
227,5000	-8583,98	294,402
227,4000	-8646,97	294,543
227,3000	-8709,98	294,678
227,2000	-8770,66	294,82
227,1000	-8830,46	294,962
227,0000	-8885,13	295,095
226,9000	-8941,2	295,232
226,8000	-8996,99	295,375
226,7000	-9051,43	295,508
226,6000	-9106,26	295,649
226,5000	-9160,06	295,759
226,4000	-9213,16	295,897
226,3000	-9265,44	296,04
226,2000	-9316,69	296,184
226,1000	-9366,52	296,325
226,0000	-9414,81	296,472
225,9000	-9461,5	296,622
225,8000	-9507,32	296,759
225,7000	-9551,55	296,901
225,6000	-9596,93	297,051
225,5000	-9644,79	297,162
225,4000	-9692,39	297,305
225,3000	-9741,5	297,452
225,2000	-9787,29	297,605
225,1000	-9835,75	297,745
225,0000	-9883,11	297,893
224,9000	-9926,63	298,037
224,8000	-9968,72	298,187
224,7000	-10011,8	298,339
224,6000	-10053,2	298,491
224,5000	-10094	298,643
224,4000	-10134,8	298,796
224,3000	-10175,9	298,941
224,2000	-10217	299,093
224,1000	-10256,2	299,239
224,0000	-10292,7	299,392
223,9000	-10328,4	299,536
223,8000	-10361,1	299,683
223,7000	-10395,4	299,836
223,6000	-10429,5	300,022
223,5000	-10462,4	300,179
223,4000	-10492,9	300,339
223,3000	-10524,3	300,495
223,2000	-10551	300,699
223,1000	-10575,7	300,854
