TITLE
DATA TYPE
ORIGIN	JASCO
OWNER
DATE	26/02/19
TIME	13:53:43
SPECTROMETER/DATA SYSTEM
LOCALE	1045
XUNITS	Temperature[C]
YUNITS	CD [mdeg]
Y2UNITS	HT [V]
FIRSTX	   19,9800
LASTX	   97,0000
NPOINTS	     155
XYDATA
19,9800	-17,5247	306,979
20,4300	-17,6267	306,782
20,9900	-17,6119	306,762
21,5100	-17,1042	306,799
21,9500	-18,043	306,851
22,5300	-17,7719	306,859
22,9500	-17,6032	306,808
23,4900	-17,3817	306,916
23,9900	-18,3278	306,799
24,4800	-17,4508	306,828
24,9700	-17,3254	306,857
25,4700	-17,3767	306,823
25,9700	-17,7302	306,828
26,4700	-17,3282	306,904
27,0000	-16,9437	306,884
27,4500	-17,2135	306,941
27,9600	-17,3441	306,945
28,5100	-16,9945	306,883
28,9900	-17,0161	306,919
29,5000	-17,2787	306,952
29,9600	-17,3046	306,944
30,4700	-17,0213	306,874
30,9500	-16,7454	306,905
31,4800	-17,0974	306,914
31,9600	-17,0015	306,979
32,4900	-17,0544	306,915
32,9800	-16,7552	306,995
33,4700	-17,0378	306,942
33,9500	-16,9506	306,939
34,4800	-16,2055	306,87
35,0000	-16,8342	306,945
35,4900	-17,0902	306,922
35,9900	-16,5826	306,944
36,4500	-16,4682	307,057
36,9600	-16,1606	306,97
37,4700	-16,8541	306,981
38,0000	-16,7494	306,979
38,4800	-16,2485	306,893
38,9800	-16,8648	306,988
39,4700	-16,4389	306,996
40,0100	-16,7593	306,963
40,4800	-16,4739	306,995
40,9600	-16,6614	306,945
41,4700	-16,8589	307,047
41,9700	-17,04	306,99
42,4900	-16,1954	306,984
43,0000	-16,1649	307,083
43,4700	-16,6167	307,025
44,0100	-16,8054	307,005
44,4500	-16,4711	307,039
45,0000	-16,4056	307,041
45,4600	-16,0639	307,04
45,9900	-16,3273	307,077
46,4800	-16,2166	307,062
46,9800	-16,2474	307,058
47,4400	-16,3682	307,005
47,9600	-15,8019	307,03
48,4600	-15,846	307,097
48,9700	-16,0661	307,1
49,4800	-16,3948	307,122
49,9700	-15,6953	307,017
50,4700	-16,3979	307,076
50,9600	-15,6301	307,084
51,4500	-15,7864	307,129
51,9500	-15,6664	307,162
52,4800	-16,1789	307,088
52,9600	-15,5431	307,089
53,4800	-15,8971	307,132
53,9900	-15,4555	307,126
54,4600	-15,8376	307,189
54,9500	-15,9325	307,227
55,4700	-15,3652	307,202
55,9700	-15,4798	307,223
56,4800	-15,7354	307,27
56,9700	-15,808	307,249
57,4800	-15,6855	307,268
57,9800	-16,0294	307,239
58,4500	-15,9372	307,28
58,9800	-16,4226	307,307
59,4600	-15,9341	307,333
59,9600	-15,4279	307,272
60,4400	-15,2793	307,32
60,9900	-15,7135	307,357
61,4600	-15,8069	307,32
62,0000	-15,3998	307,394
62,4800	-15,6938	307,329
62,9800	-15,4734	307,339
63,4500	-15,3225	307,35
63,9700	-15,3111	307,439
64,4600	-15,7115	307,415
64,9800	-15,6265	307,41
65,4500	-15,3565	307,403
65,9600	-15,3696	307,437
66,4800	-15,3893	307,451
66,9700	-15,5158	307,488
67,4900	-15,3089	307,482
67,9800	-15,6592	307,427
68,5100	-15,2087	307,466
68,9600	-14,973	307,548
69,4700	-14,893	307,495
69,9500	-15,0563	307,565
70,5400	-15,431	307,537
70,9400	-14,9528	307,534
71,4500	-15,5674	307,581
71,9800	-14,7539	307,551
72,4700	-14,7967	307,637
72,9700	-15,0559	307,575
73,4200	-14,8794	307,629
74,0000	-14,4664	307,608
74,4500	-14,8491	307,617
74,9700	-14,2993	307,658
75,4800	-13,8952	307,628
75,9600	-14,3655	307,662
76,4500	-14,8011	307,684
76,9800	-14,3186	307,68
77,4500	-13,6972	307,687
77,9700	-13,4043	307,728
78,4800	-13,6275	307,709
78,9800	-13,1779	307,698
79,4700	-13,2466	307,76
79,9600	-12,2753	307,748
80,5000	-12,3362	307,722
80,9600	-11,5354	307,823
81,4700	-11,7415	307,76
81,9700	-11,3963	307,76
82,5200	-10,5534	307,8
82,9700	-10,5264	307,813
83,5000	-10,8679	307,765
83,9800	-10,3766	307,802
84,4700	-9,79142	307,807
84,9600	-9,63716	307,831
85,4900	-9,28888	307,848
85,9700	-8,97989	307,901
86,4700	-8,66226	307,91
86,9300	-8,89806	307,921
87,5400	-8,32674	307,94
87,9400	-8,39494	307,948
88,5100	-8,55282	307,942
88,9800	-7,76974	307,962
89,4600	-8,30012	307,947
89,9900	-7,8794	307,994
90,5100	-8,0451	308,111
90,9500	-7,83254	308,068
91,5400	-7,80185	308,099
91,9500	-7,16981	308,14
92,4800	-7,41177	308,084
92,9400	-7,38498	308,178
